date_key,customer_id,plan_tier,mrr
20260101,CUS-03745,Starter,122.76
20260101,CUS-03746,Growth,1057.88
20260101,CUS-03747,Enterprise,12000.0
20260101,CUS-03749,Starter,106.92
20260101,CUS-03750,Growth,1536.92
20260101,CUS-03751,Growth,938.12
20260101,CUS-03752,Starter,138.6
20260101,CUS-03753,Enterprise,32352.0
20260101,CUS-03755,Growth,778.44
20260101,CUS-03756,Starter,106.92
20260101,CUS-03757,Starter,99.0
20260101,CUS-03762,Growth,658.68
20260101,CUS-03763,Growth,1377.24
20260101,CUS-03764,Growth,1057.88
20260101,CUS-03765,Starter,138.6
20260101,CUS-03768,Growth,1536.92
20260101,CUS-03769,Growth,778.44
20260101,CUS-03771,Enterprise,23136.0
20260101,CUS-03775,Enterprise,59808.0
20260101,CUS-03777,Growth,1417.16
20260101,CUS-03779,Growth,738.52
20260101,CUS-03782,Growth,1217.56
20260101,CUS-03783,Starter,99.0
20260101,CUS-03785,Enterprise,35424.0
20260101,CUS-03786,Starter,106.92
20260101,CUS-03788,Enterprise,26208.0
20260101,CUS-03789,Growth,1297.4
20260101,CUS-03790,Growth,1017.96
20260101,CUS-03792,Starter,122.76
20260101,CUS-03793,Enterprise,9312.0
20260101,CUS-03794,Growth,738.52
20260101,CUS-03796,Growth,978.04
20260101,CUS-03798,Enterprise,18912.0
20260101,CUS-03799,Starter,130.68
20260101,CUS-03800,Enterprise,24288.0
20260101,CUS-03803,Starter,130.68
20260101,CUS-03804,Starter,122.76
20260101,CUS-03805,Starter,99.0
20260101,CUS-03806,Growth,511.27
20260101,CUS-03807,Starter,99.0
20260101,CUS-03808,Enterprise,28704.0
20260101,CUS-03810,Growth,818.36
20260101,CUS-03811,Growth,1457.08
20260101,CUS-03813,Starter,99.0
20260101,CUS-03814,Starter,122.76
20260101,CUS-03815,Starter,99.0
20260101,CUS-03816,Starter,122.76
20260101,CUS-03817,Growth,1137.72
20260101,CUS-03818,Growth,1616.76
20260101,CUS-03819,Starter,106.92
20260101,CUS-03821,Enterprise,12960.0
20260101,CUS-03822,Growth,898.2
20260101,CUS-03823,Growth,1377.24
20260101,CUS-03826,Starter,99.0
20260101,CUS-03827,Enterprise,7968.0
20260101,CUS-03828,Starter,130.68
20260101,CUS-03830,Starter,130.68
20260101,CUS-03832,Growth,1576.84
20260101,CUS-03834,Starter,114.84
20260101,CUS-03836,Enterprise,14304.0
20260101,CUS-03837,Starter,99.0
20260101,CUS-03839,Growth,1337.32
20260101,CUS-03840,Starter,114.84
20260101,CUS-03841,Growth,1257.48
20260101,CUS-03843,Growth,1017.96
20260101,CUS-03844,Growth,978.04
20260101,CUS-03845,Growth,1217.56
20260101,CUS-03846,Growth,858.28
20260101,CUS-03849,Starter,106.92
20260101,CUS-03850,Growth,1536.92
20260101,CUS-03852,Starter,122.76
20260101,CUS-03854,Starter,130.68
20260101,CUS-03855,Starter,130.68
20260101,CUS-03859,Starter,99.0
20260101,CUS-03860,Starter,99.0
20260101,CUS-03863,Starter,106.92
20260101,CUS-03866,Growth,698.6
20260101,CUS-03867,Starter,99.0
20260101,CUS-03870,Starter,106.92
20260101,CUS-03871,Enterprise,7968.0
20260101,CUS-03872,Starter,106.92
20260101,CUS-03874,Enterprise,21984.0
20260101,CUS-03875,Starter,122.76
20260101,CUS-03877,Starter,114.84
20260101,CUS-03878,Growth,1137.72
20260101,CUS-03880,Growth,738.52
20260101,CUS-03882,Growth,778.44
20260101,CUS-03883,Growth,2095.8
20260101,CUS-03884,Growth,858.28
20260101,CUS-03888,Growth,658.68
20260101,CUS-03889,Starter,106.92
20260101,CUS-03890,Starter,130.68
20260101,CUS-03893,Starter,122.76
20260101,CUS-03895,Growth,1497.0
20260101,CUS-03896,Growth,818.36
20260101,CUS-03897,Growth,1177.64
20260101,CUS-03898,Starter,130.68
20260101,CUS-03899,Starter,99.0
20260101,CUS-03900,Starter,201.96
20260101,CUS-03901,Starter,130.68
20260101,CUS-03902,Growth,658.68
20260101,CUS-03903,Starter,114.84
20260101,CUS-03904,Growth,898.2
20260101,CUS-03905,Growth,778.44
20260101,CUS-03906,Growth,658.68
20260101,CUS-03907,Growth,1017.96
20260101,CUS-03909,Growth,938.12
20260101,CUS-03911,Growth,658.68
20260101,CUS-03912,Growth,1217.56
20260101,CUS-03913,Starter,122.76
20260101,CUS-03914,Starter,114.84
20260101,CUS-03916,Starter,114.84
20260101,CUS-03917,Starter,114.84
20260101,CUS-03918,Growth,1057.88
20260101,CUS-03919,Starter,106.92
20260101,CUS-03921,Growth,898.2
20260101,CUS-03922,Starter,122.76
20260101,CUS-03923,Starter,99.0
20260101,CUS-03925,Growth,1017.96
20260101,CUS-03926,Enterprise,42720.0
20260101,CUS-03927,Growth,1017.96
20260101,CUS-03928,Starter,114.84
20260101,CUS-03929,Growth,778.44
20260101,CUS-03931,Starter,99.0
20260101,CUS-03932,Starter,130.68
20260101,CUS-03934,Growth,858.28
20260101,CUS-03935,Starter,130.68
20260101,CUS-03938,Starter,122.76
20260101,CUS-03940,Growth,1257.48
20260101,CUS-03943,Enterprise,7968.0
20260101,CUS-03945,Growth,1457.08
20260101,CUS-03947,Growth,1017.96
20260101,CUS-03948,Starter,99.0
20260101,CUS-03950,Starter,201.96
20260101,CUS-03952,Starter,99.0
20260101,CUS-03954,Starter,130.68
20260101,CUS-03956,Starter,99.0
20260101,CUS-03958,Growth,1497.0
20260101,CUS-03959,Starter,122.76
20260101,CUS-03962,Growth,818.36
20260101,CUS-03965,Enterprise,27936.0
20260101,CUS-03966,Growth,898.2
20260101,CUS-03967,Growth,1177.64
20260101,CUS-03968,Starter,114.84
20260101,CUS-03970,Starter,154.44
20260101,CUS-03972,Growth,1616.76
20260101,CUS-03975,Growth,1057.88
20260101,CUS-03976,Growth,978.04
20260101,CUS-03977,Growth,818.36
20260101,CUS-03978,Starter,106.92
20260101,CUS-03979,Starter,106.92
20260101,CUS-03980,Enterprise,17184.0
20260101,CUS-03981,Starter,99.0
20260101,CUS-03982,Starter,138.6
20260101,CUS-03983,Starter,114.84
20260101,CUS-03985,Enterprise,10080.0
20260101,CUS-03990,Growth,658.68
20260101,CUS-03991,Growth,698.6
20260101,CUS-03993,Starter,114.84
20260101,CUS-03994,Growth,1017.96
20260101,CUS-03995,Starter,122.76
20260101,CUS-03997,Starter,130.68
20260101,CUS-03999,Starter,106.92
20260101,CUS-04001,Starter,138.6
20260101,CUS-04002,Starter,122.76
20260101,CUS-04004,Starter,130.68
20260101,CUS-04005,Growth,2295.4
20260101,CUS-04006,Growth,1457.08
20260101,CUS-04007,Enterprise,8928.0
20260101,CUS-04008,Starter,122.76
20260101,CUS-04009,Growth,658.68
20260101,CUS-04010,Growth,1337.32
20260101,CUS-04011,Growth,818.36
20260101,CUS-04012,Growth,1257.48
20260101,CUS-04014,Starter,99.0
20260101,CUS-04015,Starter,122.76
20260101,CUS-04017,Growth,898.2
20260101,CUS-04019,Starter,130.68
20260101,CUS-04020,Growth,1616.76
20260101,CUS-04021,Starter,122.76
20260101,CUS-04022,Starter,106.92
20260101,CUS-04023,Growth,1217.56
20260101,CUS-04024,Enterprise,7968.0
20260101,CUS-04025,Growth,1616.76
20260101,CUS-04027,Starter,114.84
20260101,CUS-04028,Growth,1137.72
20260101,CUS-04030,Growth,1257.48
20260101,CUS-04034,Enterprise,10080.0
20260101,CUS-04035,Starter,106.92
20260101,CUS-04037,Enterprise,36000.0
20260101,CUS-04038,Starter,114.84
20260101,CUS-04040,Enterprise,7968.0
20260101,CUS-04041,Starter,106.92
20260101,CUS-04042,Growth,978.04
20260101,CUS-04043,Starter,99.0
20260101,CUS-04047,Starter,106.92
20260101,CUS-04049,Starter,106.92
20260101,CUS-04051,Enterprise,30624.0
20260101,CUS-04052,Growth,1417.16
20260101,CUS-04053,Growth,1536.92
20260101,CUS-04054,Growth,1536.92
20260101,CUS-04056,Starter,122.76
20260101,CUS-04057,Starter,122.76
20260101,CUS-04058,Growth,898.2
20260101,CUS-04059,Growth,1536.92
20260101,CUS-04060,Growth,1616.76
20260101,CUS-04061,Growth,1257.48
20260101,CUS-04062,Starter,114.84
20260101,CUS-04064,Growth,818.36
20260101,CUS-04065,Growth,1217.56
20260101,CUS-04066,Enterprise,21216.0
20260101,CUS-04067,Starter,99.0
20260101,CUS-04068,Growth,1536.92
20260101,CUS-04069,Growth,1057.88
20260101,CUS-04072,Growth,858.28
20260101,CUS-04073,Starter,106.92
20260101,CUS-04074,Starter,178.2
20260101,CUS-04077,Enterprise,14496.0
20260101,CUS-04078,Growth,1137.72
20260101,CUS-04080,Growth,978.04
20260101,CUS-04084,Growth,978.04
20260101,CUS-04085,Starter,122.76
20260101,CUS-04086,Growth,1097.8
20260101,CUS-04088,Enterprise,7968.0
20260101,CUS-04091,Growth,2215.56
20260101,CUS-04092,Growth,1377.24
20260101,CUS-04093,Starter,106.92
20260101,CUS-04094,Starter,122.76
20260101,CUS-04095,Growth,658.68
20260101,CUS-04096,Growth,1097.8
20260101,CUS-04097,Starter,99.0
20260101,CUS-04098,Enterprise,67104.0
20260101,CUS-04099,Enterprise,7968.0
20260101,CUS-04100,Growth,1217.56
20260101,CUS-04102,Growth,658.68
20260101,CUS-04105,Starter,106.92
20260101,CUS-04106,Growth,698.6
20260101,CUS-04107,Growth,1057.88
20260101,CUS-04109,Growth,1616.76
20260101,CUS-04110,Starter,114.84
20260101,CUS-04112,Starter,130.68
20260101,CUS-04113,Growth,658.68
20260101,CUS-04114,Growth,1976.04
20260101,CUS-04115,Starter,154.44
20260101,CUS-04116,Enterprise,21216.0
20260101,CUS-04117,Starter,130.68
20260101,CUS-04122,Growth,1536.92
20260101,CUS-04123,Starter,114.84
20260101,CUS-04125,Growth,658.68
20260101,CUS-04126,Starter,130.68
20260101,CUS-04127,Growth,1337.32
20260101,CUS-04128,Growth,1377.24
20260101,CUS-04129,Starter,122.76
20260101,CUS-04130,Enterprise,43488.0
20260101,CUS-04131,Growth,818.36
20260101,CUS-04132,Starter,106.92
20260101,CUS-04134,Starter,130.68
20260101,CUS-04135,Starter,106.92
20260101,CUS-04136,Starter,99.0
20260101,CUS-04137,Growth,778.44
20260101,CUS-04138,Starter,130.68
20260101,CUS-04139,Starter,130.68
20260101,CUS-04140,Growth,818.36
20260101,CUS-04141,Enterprise,37152.0
20260101,CUS-04142,Growth,698.6
20260101,CUS-04143,Growth,1217.56
20260101,CUS-04144,Starter,99.0
20260101,CUS-04146,Starter,114.84
20260101,CUS-04147,Starter,122.76
20260101,CUS-04148,Starter,99.0
20260101,CUS-04149,Starter,99.0
20260101,CUS-04154,Starter,114.84
20260101,CUS-04155,Growth,858.28
20260101,CUS-04156,Enterprise,9312.0
20260101,CUS-04162,Starter,99.0
20260101,CUS-04165,Enterprise,16032.0
20260101,CUS-04167,Growth,858.28
20260101,CUS-04168,Starter,138.6
20260101,CUS-04170,Starter,138.6
20260101,CUS-04171,Starter,114.84
20260101,CUS-04172,Starter,130.68
20260101,CUS-04174,Starter,106.92
20260101,CUS-04176,Enterprise,37152.0
20260101,CUS-04177,Growth,1097.8
20260101,CUS-04179,Enterprise,12192.0
20260101,CUS-04181,Starter,130.68
20260101,CUS-04184,Starter,130.68
20260101,CUS-04185,Starter,106.92
20260101,CUS-04187,Growth,1217.56
20260101,CUS-04190,Enterprise,26016.0
20260101,CUS-04191,Enterprise,7968.0
20260101,CUS-04193,Starter,114.84
20260101,CUS-04194,Growth,1297.4
20260101,CUS-04195,Growth,978.04
20260101,CUS-04196,Starter,122.76
20260101,CUS-04199,Growth,1177.64
20260101,CUS-04200,Starter,114.84
20260101,CUS-04201,Growth,3373.24
20260101,CUS-04203,Starter,114.84
20260101,CUS-04204,Growth,738.52
20260101,CUS-04206,Starter,106.92
20260101,CUS-04207,Enterprise,25824.0
20260101,CUS-04208,Growth,1896.2
20260101,CUS-04209,Starter,122.76
20260101,CUS-04210,Starter,99.0
20260101,CUS-04211,Growth,1936.12
20260101,CUS-04212,Starter,99.0
20260101,CUS-04213,Growth,938.12
20260101,CUS-04214,Starter,138.6
20260101,CUS-04215,Starter,122.76
20260101,CUS-04216,Growth,738.52
20260101,CUS-04218,Growth,1017.96
20260101,CUS-04223,Growth,1457.08
20260101,CUS-04224,Growth,1217.56
20260101,CUS-04225,Starter,130.68
20260101,CUS-04226,Starter,106.92
20260101,CUS-04227,Growth,1177.64
20260101,CUS-04229,Starter,146.52
20260101,CUS-04230,Starter,99.0
20260101,CUS-04231,Enterprise,25248.0
20260101,CUS-04232,Starter,106.92
20260101,CUS-04234,Starter,130.68
20260101,CUS-04236,Starter,99.0
20260101,CUS-04237,Starter,106.92
20260101,CUS-04238,Starter,99.0
20260101,CUS-04239,Starter,114.84
20260101,CUS-04240,Growth,1217.56
20260101,CUS-04242,Growth,1257.48
20260101,CUS-04243,Enterprise,12384.0
20260101,CUS-04245,Enterprise,26016.0
20260101,CUS-04249,Starter,122.76
20260101,CUS-04250,Growth,1377.24
20260101,CUS-04255,Starter,106.92
20260101,CUS-04256,Enterprise,16416.0
20260101,CUS-04258,Starter,130.68
20260101,CUS-04259,Growth,1377.24
20260101,CUS-04260,Growth,1576.84
20260101,CUS-04261,Growth,1497.0
20260101,CUS-04262,Starter,106.92
20260101,CUS-04263,Growth,698.6
20260101,CUS-04264,Growth,978.04
20260101,CUS-04266,Growth,1337.32
20260101,CUS-04272,Starter,106.92
20260101,CUS-04273,Starter,99.0
20260101,CUS-04274,Starter,99.0
20260101,CUS-04275,Growth,1377.24
20260101,CUS-04276,Starter,122.76
20260101,CUS-04277,Starter,138.6
20260101,CUS-04278,Growth,1576.84
20260101,CUS-04281,Enterprise,39264.0
20260101,CUS-04283,Starter,114.84
20260101,CUS-04284,Growth,1297.4
20260101,CUS-04285,Growth,738.52
20260101,CUS-04286,Starter,106.92
20260101,CUS-04287,Growth,778.44
20260101,CUS-04288,Enterprise,7968.0
20260101,CUS-04289,Growth,1257.48
20260101,CUS-04291,Growth,1457.18
20260101,CUS-04292,Growth,1217.56
20260101,CUS-04293,Growth,1217.56
20260101,CUS-04294,Starter,106.92
20260101,CUS-04296,Starter,122.76
20260101,CUS-04297,Growth,1137.72
20260101,CUS-04298,Growth,1177.64
20260101,CUS-04300,Starter,122.76
20260101,CUS-04302,Enterprise,34272.0
20260101,CUS-04303,Starter,130.68
20260101,CUS-04304,Enterprise,28512.0
20260101,CUS-04305,Growth,2335.32
20260101,CUS-04306,Starter,99.0
20260101,CUS-04307,Growth,978.04
20260101,CUS-04308,Growth,1616.76
20260101,CUS-04311,Growth,1457.08
20260101,CUS-04312,Growth,938.12
20260101,CUS-04317,Enterprise,22368.0
20260101,CUS-04318,Growth,1017.96
20260101,CUS-04319,Growth,2055.88
20260101,CUS-04320,Growth,938.12
20260101,CUS-04321,Growth,898.2
20260101,CUS-04322,Growth,1536.92
20260101,CUS-04323,Enterprise,7968.0
20260101,CUS-04324,Enterprise,7968.0
20260101,CUS-04325,Growth,1376.52
20260101,CUS-04329,Growth,1377.24
20260101,CUS-04330,Starter,201.96
20260101,CUS-04332,Growth,1177.64
20260101,CUS-04333,Starter,130.68
20260101,CUS-04334,Starter,106.92
20260101,CUS-04337,Starter,122.76
20260101,CUS-04342,Starter,114.84
20260101,CUS-04343,Starter,130.68
20260101,CUS-04344,Starter,99.0
20260101,CUS-04345,Starter,178.2
20260101,CUS-04346,Starter,99.0
20260101,CUS-04347,Growth,1536.92
20260101,CUS-04352,Starter,114.84
20260101,CUS-04353,Starter,130.68
20260101,CUS-04354,Starter,194.04
20260101,CUS-04355,Growth,1257.48
20260101,CUS-04356,Growth,1042.87
20260101,CUS-04357,Growth,1616.76
20260101,CUS-04359,Starter,106.92
20260101,CUS-04361,Starter,122.76
20260101,CUS-04363,Starter,154.44
20260101,CUS-04364,Growth,1497.0
20260101,CUS-04366,Growth,698.6
20260101,CUS-04367,Enterprise,25632.0
20260101,CUS-04368,Growth,1297.4
20260101,CUS-04370,Starter,99.0
20260101,CUS-04372,Enterprise,13152.0
20260101,CUS-04374,Starter,170.28
20260101,CUS-04375,Starter,106.92
20260101,CUS-04376,Growth,778.44
20260101,CUS-04377,Growth,898.2
20260101,CUS-04378,Starter,114.84
20260101,CUS-04380,Growth,738.52
20260101,CUS-04382,Starter,99.0
20260101,CUS-04384,Starter,122.76
20260101,CUS-04386,Growth,1177.64
20260101,CUS-04387,Starter,106.92
20260101,CUS-04388,Starter,99.0
20260101,CUS-04389,Growth,1297.4
20260101,CUS-04391,Starter,99.0
20260101,CUS-04393,Growth,1217.56
20260101,CUS-04394,Starter,130.68
20260101,CUS-04396,Starter,114.84
20260101,CUS-04397,Growth,978.04
20260101,CUS-04399,Enterprise,12576.0
20260101,CUS-04400,Growth,1217.56
20260101,CUS-04401,Starter,130.68
20260101,CUS-04402,Enterprise,38304.0
20260101,CUS-04403,Growth,898.2
20260101,CUS-04404,Enterprise,23136.0
20260101,CUS-04405,Growth,1616.76
20260101,CUS-04407,Starter,114.84
20260101,CUS-04409,Growth,698.6
20260101,CUS-04410,Growth,658.68
20260101,CUS-04412,Starter,99.0
20260101,CUS-04415,Starter,114.84
20260101,CUS-04416,Starter,114.84
20260101,CUS-04420,Growth,1417.16
20260101,CUS-04421,Starter,114.84
20260101,CUS-04422,Starter,114.84
20260101,CUS-04424,Starter,122.76
20260101,CUS-04425,Starter,138.6
20260101,CUS-04428,Starter,130.68
20260101,CUS-04429,Starter,106.92
20260101,CUS-04430,Starter,114.84
20260101,CUS-04432,Starter,106.92
20260101,CUS-04434,Enterprise,34272.0
20260101,CUS-04435,Growth,1337.32
20260101,CUS-04436,Starter,106.92
20260101,CUS-04437,Starter,122.76
20260101,CUS-04438,Starter,99.0
20260101,CUS-04439,Starter,122.76
20260101,CUS-04440,Starter,114.84
20260101,CUS-04441,Starter,130.68
20260101,CUS-04444,Enterprise,31968.0
20260101,CUS-04445,Growth,658.68
20260101,CUS-04446,Enterprise,32544.0
20260101,CUS-04451,Enterprise,7968.0
20260101,CUS-04452,Starter,130.68
20260101,CUS-04453,Enterprise,35040.0
20260101,CUS-04456,Starter,130.68
20260101,CUS-04457,Growth,1137.72
20260101,CUS-04459,Growth,1231.43
20260101,CUS-04460,Growth,778.44
20260101,CUS-04461,Growth,1377.24
20260101,CUS-04463,Starter,130.68
20260101,CUS-04464,Starter,130.68
20260101,CUS-04465,Starter,106.92
20260101,CUS-04466,Starter,130.68
20260101,CUS-04468,Starter,130.68
20260101,CUS-04470,Starter,146.52
20260101,CUS-04471,Growth,1377.24
20260101,CUS-04472,Starter,99.0
20260101,CUS-04475,Starter,114.84
20260101,CUS-04476,Starter,99.0
20260101,CUS-04477,Starter,106.92
20260101,CUS-04478,Starter,99.0
20260101,CUS-04479,Starter,114.84
20260101,CUS-04480,Growth,658.68
20260101,CUS-04481,Growth,1377.24
20260101,CUS-04482,Growth,1017.96
20260101,CUS-04485,Growth,698.6
20260101,CUS-04486,Growth,898.2
20260101,CUS-04488,Starter,138.6
20260101,CUS-04489,Growth,818.36
20260101,CUS-04490,Growth,1377.24
20260101,CUS-04491,Starter,130.68
20260101,CUS-04492,Growth,1536.92
20260101,CUS-04494,Growth,1177.64
20260101,CUS-04495,Enterprise,18336.0
20260101,CUS-04496,Growth,2215.56
20260101,CUS-04498,Growth,1217.56
20260101,CUS-04499,Growth,698.6
20260101,CUS-04500,Growth,1497.0
20260101,CUS-04502,Starter,122.76
20260101,CUS-04505,Growth,1297.4
20260101,CUS-04506,Growth,1137.72
20260101,CUS-04508,Growth,1337.32
20260101,CUS-04509,Starter,130.68
20260101,CUS-04510,Starter,106.92
20260101,CUS-04514,Starter,130.68
20260101,CUS-04515,Growth,818.36
20260101,CUS-04520,Enterprise,14112.0
20260101,CUS-04524,Enterprise,19488.0
20260101,CUS-04525,Starter,122.76
20260101,CUS-04526,Enterprise,12384.0
20260101,CUS-04528,Starter,114.84
20260101,CUS-04529,Growth,1297.4
20260101,CUS-04531,Enterprise,28320.0
20260101,CUS-04532,Growth,978.04
20260101,CUS-04533,Starter,122.76
20260101,CUS-04536,Enterprise,16032.0
20260101,CUS-04538,Growth,818.36
20260101,CUS-04539,Starter,114.84
20260101,CUS-04541,Starter,99.0
20260101,CUS-04542,Starter,122.76
20260101,CUS-04543,Growth,1497.0
20260101,CUS-04545,Starter,87.0
20260101,CUS-04547,Starter,99.0
20260101,CUS-04548,Growth,698.6
20260101,CUS-04551,Growth,1177.64
20260101,CUS-04552,Growth,698.6
20260101,CUS-04553,Growth,1896.2
20260101,CUS-04554,Enterprise,39072.0
20260101,CUS-04555,Growth,1536.92
20260101,CUS-04556,Starter,114.84
20260101,CUS-04559,Growth,658.68
20260101,CUS-04561,Starter,99.0
20260101,CUS-04564,Growth,1337.32
20260101,CUS-04566,Enterprise,30240.0
20260101,CUS-04568,Growth,818.36
20260101,CUS-04570,Starter,99.0
20260101,CUS-04573,Starter,103.17
20260101,CUS-04574,Starter,122.76
20260101,CUS-04575,Growth,1137.72
20260101,CUS-04576,Growth,778.44
20260101,CUS-04577,Enterprise,26208.0
20260101,CUS-04578,Starter,130.68
20260101,CUS-04579,Growth,1497.0
20260101,CUS-04581,Starter,114.84
20260101,CUS-04582,Starter,106.92
20260101,CUS-04583,Growth,578.84
20260101,CUS-04584,Growth,1497.0
20260101,CUS-04585,Starter,122.76
20260101,CUS-04589,Growth,818.36
20260101,CUS-04590,Growth,778.44
20260101,CUS-04591,Growth,1696.6
20260101,CUS-04592,Starter,114.84
20260101,CUS-04593,Growth,1536.92
20260101,CUS-04596,Enterprise,25824.0
20260101,CUS-04598,Starter,106.92
20260101,CUS-04599,Starter,122.76
20260101,CUS-04600,Starter,106.92
20260101,CUS-04601,Growth,658.68
20260101,CUS-04603,Starter,106.92
20260101,CUS-04609,Growth,1457.08
20260101,CUS-04611,Growth,1497.0
20260101,CUS-04612,Starter,106.92
20260101,CUS-04616,Starter,106.92
20260101,CUS-04617,Growth,1017.96
20260101,CUS-04618,Growth,1576.84
20260101,CUS-04620,Growth,978.04
20260101,CUS-04621,Enterprise,12576.0
20260101,CUS-04622,Enterprise,18912.0
20260101,CUS-04624,Starter,114.84
20260101,CUS-04625,Growth,1337.32
20260101,CUS-04626,Starter,106.92
20260101,CUS-04628,Starter,106.92
20260101,CUS-04629,Growth,1576.84
20260101,CUS-04630,Enterprise,7968.0
20260101,CUS-04631,Starter,138.6
20260101,CUS-04634,Enterprise,25440.0
20260101,CUS-04637,Starter,122.76
20260101,CUS-04641,Growth,1377.24
20260101,CUS-04642,Enterprise,29856.0
20260101,CUS-04643,Growth,738.52
20260101,CUS-04644,Enterprise,7968.0
20260101,CUS-04645,Starter,114.84
20260101,CUS-04647,Starter,99.0
20260101,CUS-04648,Enterprise,23904.0
20260101,CUS-04649,Starter,106.92
20260101,CUS-04650,Growth,1497.0
20260101,CUS-04651,Starter,130.68
20260101,CUS-04652,Starter,99.0
20260101,CUS-04655,Starter,106.92
20260101,CUS-04656,Starter,99.0
20260101,CUS-04657,Starter,99.0
20260101,CUS-04658,Growth,698.6
20260101,CUS-04659,Starter,106.92
20260101,CUS-04661,Starter,122.76
20260101,CUS-04662,Growth,1257.48
20260101,CUS-04664,Growth,1257.48
20260101,CUS-04665,Growth,1257.48
20260101,CUS-04666,Starter,99.0
20260101,CUS-04667,Growth,898.2
20260101,CUS-04669,Starter,170.28
20260101,CUS-04673,Starter,99.0
20260101,CUS-04674,Starter,122.76
20260101,CUS-04675,Starter,114.84
20260101,CUS-04676,Growth,938.12
20260101,CUS-04677,Growth,1177.64
20260101,CUS-04678,Growth,778.44
20260101,CUS-04679,Growth,1457.08
20260101,CUS-04682,Starter,122.76
20260101,CUS-04686,Growth,1137.72
20260101,CUS-04687,Starter,114.84
20260101,CUS-04688,Enterprise,19104.0
20260101,CUS-04689,Starter,106.92
20260101,CUS-04690,Starter,99.0
20260101,CUS-04692,Starter,114.84
20260101,CUS-04694,Growth,1293.64
20260101,CUS-04696,Starter,122.76
20260101,CUS-04699,Enterprise,33312.0
20260101,CUS-04700,Enterprise,40416.0
20260101,CUS-04701,Growth,1137.72
20260101,CUS-04706,Growth,1576.84
20260101,CUS-04708,Growth,1536.92
20260101,CUS-04710,Starter,114.84
20260101,CUS-04711,Enterprise,7968.0
20260101,CUS-04712,Growth,938.12
20260101,CUS-04714,Starter,130.68
20260101,CUS-04716,Starter,99.0
20260101,CUS-04717,Starter,99.0
20260101,CUS-04719,Growth,658.68
20260101,CUS-04720,Enterprise,7968.0
20260101,CUS-04721,Growth,658.68
20260101,CUS-04722,Growth,1337.32
20260101,CUS-04724,Enterprise,10080.0
20260101,CUS-04725,Starter,114.84
20260101,CUS-04726,Enterprise,30432.0
20260101,CUS-04728,Starter,106.92
20260101,CUS-04730,Growth,1417.16
20260101,CUS-04731,Growth,698.6
20260101,CUS-04732,Starter,122.76
20260101,CUS-04733,Growth,738.52
20260101,CUS-04734,Starter,122.76
20260101,CUS-04735,Enterprise,11040.0
20260101,CUS-04736,Growth,1337.32
20260101,CUS-04737,Enterprise,16992.0
20260101,CUS-04739,Growth,1576.84
20260101,CUS-04740,Growth,1497.0
20260101,CUS-04741,Growth,1217.56
20260101,CUS-04742,Starter,122.76
20260101,CUS-04743,Starter,130.68
20260101,CUS-04745,Growth,1417.16
20260101,CUS-04746,Starter,194.04
20260101,CUS-04747,Starter,114.84
20260101,CUS-04748,Growth,818.36
20260101,CUS-04749,Starter,106.92
20260101,CUS-04750,Growth,738.52
20260101,CUS-04752,Starter,106.92
20260101,CUS-04754,Starter,106.92
20260101,CUS-04759,Starter,106.92
20260101,CUS-04762,Starter,114.84
20260101,CUS-04763,Starter,114.84
20260101,CUS-04767,Starter,106.92
20260101,CUS-04768,Growth,1337.32
20260101,CUS-04769,Growth,898.2
20260101,CUS-04772,Growth,898.2
20260101,CUS-04776,Enterprise,26976.0
20260101,CUS-04778,Enterprise,37152.0
20260101,CUS-04780,Starter,99.0
20260101,CUS-04781,Starter,109.07
20260101,CUS-04782,Growth,1257.48
20260101,CUS-04784,Starter,99.0
20260101,CUS-04785,Growth,1217.56
20260101,CUS-04786,Growth,858.28
20260101,CUS-04787,Starter,122.76
20260101,CUS-04788,Enterprise,35424.0
20260101,CUS-04791,Growth,658.68
20260101,CUS-04792,Growth,1457.08
20260101,CUS-04793,Starter,114.84
20260101,CUS-04795,Starter,130.68
20260101,CUS-04798,Starter,130.68
20260101,CUS-04799,Enterprise,7968.0
20260101,CUS-04800,Growth,658.68
20260101,CUS-04803,Starter,114.84
20260101,CUS-04804,Growth,1137.72
20260101,CUS-04805,Enterprise,39840.0
20260101,CUS-04807,Starter,130.68
20260101,CUS-04808,Starter,106.92
20260101,CUS-04809,Starter,114.84
20260101,CUS-04810,Starter,114.84
20260101,CUS-04811,Starter,106.92
20260101,CUS-04812,Enterprise,29856.0
20260101,CUS-04813,Starter,99.0
20260101,CUS-04814,Starter,114.84
20260101,CUS-04819,Starter,99.0
20260101,CUS-04822,Starter,122.76
20260101,CUS-04823,Starter,99.0
20260101,CUS-04824,Growth,1297.4
20260101,CUS-04825,Growth,1576.84
20260101,CUS-04827,Starter,106.92
20260101,CUS-04828,Starter,99.0
20260101,CUS-04829,Starter,122.76
20260101,CUS-04830,Growth,1177.64
20260101,CUS-04832,Starter,99.0
20260101,CUS-04833,Starter,106.92
20260101,CUS-04834,Growth,1497.0
20260101,CUS-04837,Growth,1297.4
20260101,CUS-04838,Starter,201.96
20260101,CUS-04842,Growth,698.6
20260101,CUS-04843,Growth,1297.4
20260101,CUS-04844,Starter,106.92
20260101,CUS-04847,Growth,1177.64
20260101,CUS-04848,Growth,1097.8
20260101,CUS-04849,Enterprise,9312.0
20260101,CUS-04851,Starter,99.0
